ticker,date,open,high,low,close,month,year,day_of_week,Daily_Change
BTC,2022-10-30,20850.4,20934.6,20521.2,20591.0,10,2022,6,-1.2436271900164497
BTC,2022-10-31,20590.0,20839.9,20240.2,20478.7,10,2022,0,-0.5453839055898135
BTC,2022-11-01,20480.7,20653.9,20330.4,20476.1,11,2022,1,-0.012696118405963741
BTC,2022-11-02,20459.6,20798.6,20060.2,20108.0,11,2022,2,-1.7977056177689965
BTC,2022-11-03,20108.7,20386.1,20046.0,20195.5,11,2022,3,0.4351501889795051
BTC,2022-11-04,20194.9,21300.1,20162.6,21179.3,11,2022,4,4.8713822386175165
BTC,2022-11-05,21180.7,21469.7,21083.4,21297.7,11,2022,5,0.5590364176341955
BTC,2022-11-06,21297.2,21365.2,21052.9,21140.3,11,2022,6,-0.7390469393408705
BTC,2022-11-07,21138.4,21152.6,20389.5,20463.7,11,2022,0,-3.200522225323188
BTC,2022-11-08,20462.7,20694.2,17203.1,18514.2,11,2022,1,-9.52662519485723
BTC,2022-11-09,18491.1,18723.3,15764.8,16103.0,11,2022,2,-13.023517084184032
BTC,2022-11-10,16081.5,19503.4,15799.9,17887.7,11,2022,3,11.083028007203621
BTC,2022-11-11,17904.2,20543.3,16507.1,16949.2,11,2022,4,-5.246621980467026
BTC,2022-11-12,16922.1,17203.5,16606.2,16805.7,11,2022,5,-0.8466476293866432
BTC,2022-11-13,16806.2,16920.0,16214.7,16414.0,11,2022,6,-2.3307568265529044
BTC,2022-11-14,16404.3,17163.0,15796.3,16386.9,11,2022,0,-0.16510296088704246
BTC,2022-11-15,16385.4,17118.6,16380.7,16859.7,11,2022,1,2.885231495889995
BTC,2022-11-16,16863.3,16987.9,16371.0,16653.8,11,2022,2,-1.2212554197287062
BTC,2022-11-17,16652.8,16750.3,16399.8,16697.2,11,2022,3,0.2606011841141509
BTC,2022-11-18,16701.4,16987.4,16533.4,16647.0,11,2022,4,-0.30064921064609784
BTC,2022-11-19,16647.2,16803.8,16536.0,16720.1,11,2022,5,0.43911815942812016
BTC,2022-11-20,16723.3,16756.1,16162.3,16272.5,11,2022,6,-2.677017481952848
BTC,2022-11-21,16273.2,16298.3,15473.9,15720.5,11,2022,0,-3.3922261484098937
BTC,2022-11-22,15720.5,16283.4,15600.4,16165.2,11,2022,1,2.828790432874273
BTC,2022-11-23,16165.1,16680.0,16137.2,16494.2,11,2022,2,2.0352361863756663
BTC,2022-11-24,16510.9,16795.0,16449.6,16597.5,11,2022,3,0.6262807532344761
BTC,2022-11-25,16598.3,16646.0,16334.8,16519.6,11,2022,4,-0.4693477933423784
BTC,2022-11-26,16519.9,16689.1,16376.0,16416.1,11,2022,5,-0.6265284873725796
BTC,2022-11-27,16414.6,16588.9,16407.3,16563.3,11,2022,6,0.8966806976078434
BTC,2022-11-28,16560.9,16567.7,16003.7,16212.5,11,2022,0,-2.1179354355714053
BTC,2022-11-29,16214.2,16535.5,16093.5,16488.7,11,2022,1,1.7036237471087068
BTC,2022-11-30,16488.4,17241.4,16422.1,17153.7,11,2022,2,4.033065068804698
BTC,2022-12-01,17146.7,17236.0,16863.7,16966.5,12,2022,3,-1.0913097465852895
BTC,2022-12-02,16967.1,17105.2,16808.3,17042.2,12,2022,4,0.44617334158489896
BTC,2022-12-03,17044.0,17157.7,16864.6,16902.8,12,2022,5,-0.8179695109786334
BTC,2022-12-04,16903.0,17150.6,16873.8,17104.6,12,2022,6,1.1938850367986253
BTC,2022-12-05,17105.3,17420.5,16870.0,16943.9,12,2022,0,-0.9395133472866801
BTC,2022-12-06,16943.6,17102.0,16912.1,16973.7,12,2022,1,0.17587450350864398
BTC,2022-12-07,16974.1,17134.7,16689.9,16842.5,12,2022,2,-0.7729605212770441
BTC,2022-12-08,16841.6,17298.0,16738.0,17203.8,12,2022,3,2.145168472613923
BTC,2022-12-09,17203.3,17345.2,17069.4,17133.3,12,2022,4,-0.40979318522651464
BTC,2022-12-10,17133.4,17226.0,17112.1,17137.6,12,2022,5,0.02509732509206053
BTC,2022-12-11,17137.7,17268.9,17091.3,17104.7,12,2022,6,-0.19197553916533439
BTC,2022-12-12,17101.4,17219.8,16874.2,17159.7,12,2022,0,0.32154904792249805
BTC,2022-12-13,17159.0,17953.4,17084.9,17772.0,12,2022,1,3.5682442000734227
BTC,2022-12-14,17770.7,18377.6,17667.2,17837.7,12,2022,2,0.36968264686023655
BTC,2022-12-15,17836.5,17856.7,17282.2,17344.3,12,2022,3,-2.766051677065995
BTC,2022-12-16,17345.1,17528.3,16696.4,16725.0,12,2022,4,-3.5706255080919957
BTC,2022-12-17,16727.0,16773.5,16532.6,16741.7,12,2022,5,0.09985052316892062
BTC,2022-12-18,16741.9,16860.9,16665.3,16763.8,12,2022,6,0.13200571029226005
BTC,2022-12-19,16764.6,16820.1,16265.7,16416.3,12,2022,0,-2.072919027905362
BTC,2022-12-20,16414.6,17055.0,16373.8,16869.7,12,2022,1,2.7618890980306343
BTC,2022-12-21,16868.8,16925.2,16727.0,16765.4,12,2022,2,-0.6182682561041375
BTC,2022-12-22,16765.8,16867.2,16560.9,16795.0,12,2022,3,0.17655409354979668
BTC,2022-12-23,16795.0,16940.9,16743.9,16791.0,12,2022,4,-0.023816612086935418
BTC,2022-12-24,16790.8,16859.5,16772.8,16824.9,12,2022,5,0.20189387171700712
BTC,2022-12-25,16824.9,16854.0,16725.8,16819.6,12,2022,6,-0.0315009301689928
BTC,2022-12-26,16819.8,16915.6,16796.0,16835.3,12,2022,0,0.09334348022544958
BTC,2022-12-27,16835.9,16963.3,16595.4,16684.1,12,2022,1,-0.898112893741132
BTC,2022-12-28,16684.4,16776.9,16462.9,16509.2,12,2022,2,-1.0483034745655928
BTC,2022-12-29,16509.7,16656.8,16481.7,16612.5,12,2022,3,0.6257117243718691
BTC,2022-12-30,16611.7,16657.2,16329.4,16575.2,12,2022,4,-0.22452972159517914
BTC,2022-12-31,16575.1,16631.2,16467.2,16512.6,12,2022,5,-0.37767266759980433
BTC,2023-01-01,16510.1,16619.2,16480.0,16594.6,1,2023,6,0.4965904824194789
BTC,2023-01-02,16594.6,16774.9,16543.4,16692.9,1,2023,0,0.5923613705663522
BTC,2023-01-03,16692.7,16771.3,16599.8,16670.7,1,2023,1,-0.13299067268119913
BTC,2023-01-04,16670.7,16982.7,16647.9,16821.5,1,2023,2,0.9045810913758778
BTC,2023-01-05,16821.2,16872.2,16750.6,16832.7,1,2023,3,0.06658145825284567
BTC,2023-01-06,16831.2,17028.1,16675.3,16953.0,1,2023,4,0.7146803543103486
BTC,2023-01-07,16954.6,16976.2,16903.2,16932.5,1,2023,5,-0.1209225505810152
BTC,2023-01-08,16932.4,17015.4,16908.8,16961.2,1,2023,6,0.16949653034106227
BTC,2023-01-09,16961.2,17394.8,16961.2,17204.3,1,2023,0,1.433271230809141
BTC,2023-01-10,17202.8,17494.5,17129.0,17433.6,1,2023,1,1.3328063333003959
BTC,2023-01-11,17433.9,17593.3,17314.7,17555.0,1,2023,2,0.6963564610866557
BTC,2023-01-12,17556.0,19116.9,17550.7,18916.8,1,2023,3,7.757334092851043
BTC,2023-01-13,18915.6,20001.6,18718.0,19851.1,1,2023,4,4.938996024697628
BTC,2023-01-14,19854.7,21204.6,19736.2,20987.8,1,2023,5,5.7261310456347525
BTC,2023-01-15,20990.7,21073.7,20559.4,20916.3,1,2023,6,-0.3406741059091445
BTC,2023-01-16,20915.2,21459.8,20627.4,21188.3,1,2023,0,1.300421202602764
BTC,2023-01-17,21187.0,21595.2,20850.7,21234.1,1,2023,1,0.21615703005903875
BTC,2023-01-18,21234.5,21646.1,20409.2,20807.8,1,2023,2,-2.00761981906461
BTC,2023-01-19,20803.4,21188.4,20645.2,21064.9,1,2023,3,1.2355943444285478
BTC,2023-01-20,21064.2,22698.0,20868.0,22594.9,1,2023,4,7.263267330962875
BTC,2023-01-21,22598.3,23374.4,22435.9,22948.9,1,2023,5,1.5667252344555571
BTC,2023-01-22,22902.0,23073.4,22311.4,22681.5,1,2023,6,-1.1651974604447335
BTC,2023-01-23,22678.9,23173.1,22613.9,22931.0,1,2023,0,1.100015431078183
BTC,2023-01-24,22934.4,23165.8,22730.3,22756.8,1,2023,1,-0.7596703152937145
BTC,2023-01-25,22755.9,23814.8,22364.2,22939.2,1,2023,2,0.8015186669479091
BTC,2023-01-26,22937.7,23285.8,22862.9,23005.8,1,2023,3,0.2903327055869376
BTC,2023-01-27,22998.4,23501.3,22549.0,23015.6,1,2023,4,0.04259795355954221
BTC,2023-01-28,23014.7,23191.8,22887.2,22982.4,1,2023,5,-0.14424998696535019
BTC,2023-01-29,22982.3,23963.7,22966.4,23767.1,1,2023,6,3.414351851851838
BTC,2023-01-30,23764.8,23876.5,22501.1,22731.3,1,2023,0,-4.358125307673211
BTC,2023-01-31,22732.5,23306.0,22704.8,23183.7,1,2023,1,1.9902073352602079
BTC,2023-02-01,23182.1,23802.9,22766.8,23714.8,2,2023,2,2.2908336460530476
BTC,2023-02-02,23715.9,24252.3,23439.2,23561.5,2,2023,3,-0.6464317641304174
BTC,2023-02-03,23561.4,23718.9,23211.3,23423.5,2,2023,4,-0.5857012499204228
BTC,2023-02-04,23423.5,23573.0,23255.6,23405.0,2,2023,5,-0.07898051102525061
BTC,2023-02-05,23406.1,23435.3,22754.6,22986.1,2,2023,6,-1.7897885067293395
BTC,2023-02-06,22976.1,23139.3,22639.1,22882.2,2,2023,0,-0.4520123030875123
BTC,2023-02-07,22880.3,23349.5,22644.5,23230.2,2,2023,1,1.5208327870571914
BTC,2023-02-08,23230.1,23446.5,22675.7,22931.1,2,2023,2,-1.2875481054833937
BTC,2023-02-09,22884.4,23003.0,21702.8,21767.6,2,2023,3,-5.0738952775924435
BTC,2023-02-10,21765.8,21942.3,21472.1,21573.7,2,2023,4,-0.8907734430989023
BTC,2023-02-11,21574.4,21880.2,21555.2,21826.0,2,2023,5,1.1694795051381934
BTC,2023-02-12,21826.1,22088.4,21670.2,21797.0,2,2023,6,-0.13286905525520254
BTC,2023-02-13,21796.7,21904.2,21389.3,21652.0,2,2023,0,-0.665229159976144
BTC,2023-02-14,21651.9,22307.8,21593.1,22197.2,2,2023,1,2.5180121928690236
BTC,2023-02-15,22197.2,24379.4,22056.6,24154.2,2,2023,2,8.816427297136586
BTC,2023-02-16,24157.0,25190.4,23984.5,24013.8,2,2023,3,-0.5812653699977743
BTC,2023-02-17,23997.9,25012.6,23347.1,24680.9,2,2023,4,2.7779859913882987
BTC,2023-02-18,24681.1,24876.2,24438.2,24631.4,2,2023,5,-0.20055994716562386
BTC,2023-02-19,24631.0,25189.3,24266.8,24496.9,2,2023,6,-0.5460509755840115
BTC,2023-02-20,24494.3,25098.3,23887.3,24707.3,2,2023,0,0.8588841853458984
BTC,2023-02-21,24704.9,25247.8,24160.7,24388.5,2,2023,1,-1.2903069133413991
BTC,2023-02-22,24384.6,24478.5,23591.3,24100.6,2,2023,2,-1.1804744039198845
BTC,2023-02-23,24102.5,24599.9,23617.8,23873.6,2,2023,3,-0.9418852642672837
BTC,2023-02-24,23869.4,24132.3,22886.0,23119.7,2,2023,4,-3.157881509282212
BTC,2023-02-25,23119.0,23220.8,22800.8,23123.0,2,2023,5,0.014273541611697915
BTC,2023-02-26,23119.9,23675.6,23061.9,23478.9,2,2023,6,1.5391601435799984
BTC,2023-02-27,23478.7,23897.4,23118.9,23478.5,2,2023,0,-0.0017036573263684573
BTC,2023-02-28,23483.7,23600.5,23025.1,23161.8,2,2023,1,-1.3488936686755992
BTC,2023-03-01,23163.7,23908.9,23028.0,23535.0,3,2023,2,1.6112737352019346
BTC,2023-03-02,23535.0,23795.0,23199.1,23464.9,3,2023,3,-0.29785425961333933
BTC,2023-03-03,23463.5,23504.9,22098.0,22320.4,3,2023,4,-4.877497879811976
BTC,2023-03-04,22321.9,22409.5,22159.1,22307.2,3,2023,5,-0.05913872511246199
BTC,2023-03-05,22308.1,22641.6,22238.8,22434.8,3,2023,6,0.5720126237268586
BTC,2023-03-06,22428.0,22598.3,22266.8,22432.3,3,2023,0,-0.011143402214419673
BTC,2023-03-07,22432.6,22556.7,21944.0,22104.6,3,2023,1,-1.4608399495370517
BTC,2023-03-08,22102.6,22267.6,21788.4,21788.4,3,2023,2,-1.430471485573126
BTC,2023-03-09,21795.4,21813.8,20062.4,20344.5,3,2023,3,-6.626920746819421
BTC,2023-03-10,20345.2,20380.1,19561.8,20167.4,3,2023,4,-0.87050554203838
BTC,2023-03-11,20167.4,20941.3,19912.0,20483.6,3,2023,5,1.5678768705931212
BTC,2023-03-12,20483.2,22084.5,20405.8,21915.8,3,2023,6,6.991935011423767
BTC,2023-03-13,21934.6,24630.9,21829.2,24299.2,3,2023,0,10.875258945600908
BTC,2023-03-14,24299.7,26558.8,24043.3,24804.0,3,2023,1,2.077434648054255
BTC,2023-03-15,24801.3,25258.8,23980.0,24464.9,3,2023,2,-1.3671182067408472
BTC,2023-03-16,24464.0,25224.9,24212.8,25043.8,3,2023,3,2.366247154086043
BTC,2023-03-17,25043.9,27827.2,24944.7,27750.1,3,2023,4,10.806267419481074
BTC,2023-03-18,27686.2,27778.6,26730.5,27003.4,3,2023,5,-2.6908011142302124
BTC,2023-03-19,27003.9,28472.0,26887.8,28194.4,3,2023,6,4.410555707799757
BTC,2023-03-20,28198.0,28553.4,27223.3,28054.7,3,2023,0,-0.4954884657946246
BTC,2023-03-21,28054.7,28520.2,27406.2,28121.4,3,2023,1,0.2377498244500842
BTC,2023-03-22,28121.2,28872.3,26685.8,27286.4,3,2023,2,-2.969268955315174
BTC,2023-03-23,27283.8,28787.4,27180.9,28277.4,3,2023,3,3.6318459012548265
BTC,2023-03-24,28272.8,28499.1,27041.6,27328.5,3,2023,4,-3.3556833372233696
BTC,2023-03-25,27328.3,27812.3,27186.8,27473.9,3,2023,5,0.5320453006934178
BTC,2023-03-26,27472.8,28175.3,27434.0,27856.6,3,2023,6,1.3929584077979396
BTC,2023-03-27,27856.6,28166.4,26665.1,27183.4,3,2023,0,-2.4166624785508573
BTC,2023-03-28,27183.4,27517.2,26640.3,27201.1,3,2023,1,0.06511326765599179
BTC,2023-03-29,27201.1,28650.8,27144.2,28298.4,3,2023,2,4.034028035630932
BTC,2023-03-30,28296.4,29187.3,27689.9,28076.4,3,2023,3,-0.7844966499872763
BTC,2023-03-31,28076.4,28662.1,27521.7,28482.9,3,2023,4,1.4478351925460542
BTC,2023-04-01,28482.9,28821.7,28273.0,28488.0,4,2023,5,0.017905480130187
BTC,2023-04-02,28488.3,28566.7,27876.1,28032.2,4,2023,6,-1.5999719180005645
BTC,2023-04-03,28032.2,28505.7,27350.4,27720.8,4,2023,0,-1.1108653619765874
BTC,2023-04-04,27725.4,28443.4,27675.6,28233.1,4,2023,1,1.8480707627485549
BTC,2023-04-05,28238.0,28777.5,27819.4,28191.2,4,2023,2,-0.14840736582237835
BTC,2023-04-06,28191.2,28241.8,27723.2,27999.0,4,2023,3,-0.6817730355571983
BTC,2023-04-07,27999.0,28113.8,27791.9,27911.8,4,2023,4,-0.31143969427479545
BTC,2023-04-08,27911.8,28169.9,27880.0,27940.7,4,2023,5,0.10354043809428504
BTC,2023-04-09,27940.7,28492.3,27817.8,28456.2,4,2023,6,1.8449788301653225
BTC,2023-04-10,28456.2,29370.2,28197.2,29246.3,4,2023,0,2.7765478173473523
BTC,2023-04-11,29246.3,30578.1,29246.3,30219.4,4,2023,1,3.327258490817653
BTC,2023-04-12,30219.4,30446.8,29686.4,29967.5,4,2023,2,-0.8335704878323247
BTC,2023-04-13,29967.5,30607.8,29828.9,30312.8,4,2023,3,1.1522482689580338
BTC,2023-04-14,30312.8,31034.1,29994.2,30479.4,4,2023,4,0.5496028080546944
BTC,2023-04-15,30479.4,30617.9,30228.3,30291.0,4,2023,5,-0.6181224039843336
BTC,2023-04-16,30291.0,30573.8,30144.4,30406.3,4,2023,6,0.38064111452247307
BTC,2023-04-17,30406.0,30425.5,29260.8,29469.6,4,2023,0,-3.080611583783621
BTC,2023-04-18,29469.6,30496.3,29121.5,30376.8,4,2023,1,3.078426581969218
BTC,2023-04-19,30376.8,30427.6,28834.6,29180.7,4,2023,2,-3.9375444418108474
BTC,2023-04-20,29190.7,29246.1,28001.2,28232.7,4,2023,3,-3.24872261460486
BTC,2023-04-21,28232.4,28371.5,27183.9,27277.0,4,2023,4,-3.3850818377271774
BTC,2023-04-22,27277.0,27786.6,27133.0,27671.5,4,2023,5,1.446273417164634
BTC,2023-04-23,27671.6,27883.2,27390.9,27519.2,4,2023,6,-0.5503857759788899
BTC,2023-04-24,27519.2,27999.7,27073.5,27415.2,4,2023,0,-0.3779179627314777
BTC,2023-04-25,27414.1,28314.5,27194.7,28274.5,4,2023,1,3.1343925997256994
BTC,2023-04-26,28269.4,30028.9,27379.3,28686.8,4,2023,2,1.4582043891138596
BTC,2023-04-27,28686.8,29893.0,28182.0,29656.8,4,2023,3,3.381346124349882
BTC,2023-04-28,29656.8,29673.2,28905.2,29351.2,4,2023,4,-1.030455072698333
BTC,2023-04-29,29351.2,29471.8,29057.8,29247.2,4,2023,5,-0.35432963558559294
BTC,2023-04-30,29247.2,29971.6,29105.7,29428.0,4,2023,6,0.6181788342131789
BTC,2023-05-01,29428.0,29447.2,27666.7,27992.7,5,2023,0,-4.877327715101265
BTC,2023-05-02,27992.8,28896.3,27876.2,28677.9,5,2023,1,2.4477810286253288
BTC,2023-05-03,28677.9,29065.5,28127.6,28931.2,5,2023,2,0.8832585370616375
BTC,2023-05-04,28995.8,29383.2,28686.5,28850.4,5,2023,3,-0.2792832651255406
BTC,2023-05-05,28850.4,29673.0,28758.6,29513.6,5,2023,4,2.2987549566037213
BTC,2023-05-06,29513.6,29849.2,28455.0,28857.6,5,2023,5,-2.222704109291984
BTC,2023-05-07,28857.6,29134.6,28752.5,28802.8,5,2023,6,-0.18989798181414663
BTC,2023-05-08,28807.1,28874.9,27282.4,27562.3,5,2023,0,-4.306872942908324
BTC,2023-05-09,27562.3,27841.4,27401.1,27625.2,5,2023,1,0.22821027272761363
BTC,2023-05-10,27630.3,28345.8,26885.1,27533.3,5,2023,2,-0.3326672748070636
BTC,2023-05-11,27533.3,27751.7,26776.8,27005.0,5,2023,3,-1.9187674561349288
BTC,2023-05-12,27005.0,27113.4,25845.9,26771.5,5,2023,4,-0.8646546935752619
BTC,2023-05-13,26771.5,27031.6,26653.4,26876.0,5,2023,5,0.39034047401154126
BTC,2023-05-14,26876.0,27167.5,26651.6,26922.8,5,2023,6,0.17413305551421399
BTC,2023-05-15,26922.8,27682.9,26753.4,27381.6,5,2023,0,1.7041318139272343
BTC,2023-05-16,27381.6,27387.2,26885.3,27023.8,5,2023,1,-1.3067169193911266
BTC,2023-05-17,27020.6,27506.8,26603.9,27378.6,5,2023,2,1.312916762261418
BTC,2023-05-18,27378.6,27499.1,26476.5,26929.3,5,2023,3,-1.6410627278239165
BTC,2023-05-19,26928.0,27164.9,26740.1,26913.9,5,2023,4,-0.05718678168388225
BTC,2023-05-20,26913.9,27172.4,26838.5,27057.3,5,2023,5,0.5328101835854193
BTC,2023-05-21,27057.4,27282.5,26686.7,26761.2,5,2023,6,-1.094344225033539
BTC,2023-05-22,26761.2,27073.9,26554.1,26914.0,5,2023,0,0.5709758904682838
BTC,2023-05-23,26914.0,27492.8,26805.3,27201.7,5,2023,1,1.0689603923608626
BTC,2023-05-24,27202.0,27252.4,26052.3,26367.1,5,2023,2,-3.0681905910292406
BTC,2023-05-25,26370.3,26618.7,25926.7,26476.6,5,2023,3,0.4152902670373271
BTC,2023-05-26,26473.9,26939.7,26329.9,26730.6,5,2023,4,0.9593376793092689
BTC,2023-05-27,26730.6,26852.8,26560.4,26781.2,5,2023,5,0.18929616245053626
BTC,2023-05-28,26781.2,27957.9,26772.6,27841.4,5,2023,6,3.958747180858224
BTC,2023-05-29,27841.4,28455.4,27532.3,27675.0,5,2023,0,-0.5976710941260177
BTC,2023-05-30,27675.0,28049.5,27565.4,27730.2,5,2023,1,0.1994579945799435
BTC,2023-05-31,27730.2,27843.6,26849.8,27095.1,5,2023,2,-2.2902827963736327
BTC,2023-06-01,27095.6,27350.4,26615.4,26897.4,6,2023,3,-0.7296522249410353
BTC,2023-06-02,26897.4,27295.3,26510.9,27214.7,6,2023,4,1.1796679232936924
BTC,2023-06-03,27214.5,27334.7,26924.5,27015.2,6,2023,5,-0.7330597067026323
BTC,2023-06-04,27015.2,27306.1,26959.6,27203.3,6,2023,6,0.6962746898042438
BTC,2023-06-05,27203.3,27462.5,25394.9,25669.4,6,2023,0,-5.638654133873455
BTC,2023-06-06,25666.1,27215.9,25361.7,27064.9,6,2023,1,5.436434042089022
BTC,2023-06-07,27065.0,27393.9,26132.1,26156.1,6,2023,2,-3.3578546382953656
BTC,2023-06-08,26158.8,26815.1,26139.0,26578.2,6,2023,3,1.6137726954706721
BTC,2023-06-09,26578.2,26779.7,26282.8,26474.2,6,2023,4,-0.3912981315514208
BTC,2023-06-10,26474.2,26531.9,25391.3,25776.2,6,2023,5,-2.6365291491338705
BTC,2023-06-11,25776.2,26215.3,25648.0,26057.0,6,2023,6,1.0893770222142773
BTC,2023-06-12,26057.1,26107.5,25622.0,25931.6,6,2023,0,-0.48125263844648325
BTC,2023-06-13,25931.6,26429.3,25716.1,25844.1,6,2023,1,-0.3374261518764743
BTC,2023-06-14,25844.1,26078.6,24821.1,25119.0,6,2023,2,-2.8056693790845855
BTC,2023-06-15,25088.0,25735.0,24750.4,25553.4,6,2023,3,1.729368207333093
BTC,2023-06-16,25553.4,26489.1,25149.0,26277.1,6,2023,4,2.832108447408155
BTC,2023-06-17,26289.5,26798.3,26163.7,26514.2,6,2023,5,0.90230657112087
BTC,2023-06-18,26513.1,26691.1,26380.5,26409.3,6,2023,6,-0.3956370548611754
BTC,2023-06-19,26402.2,27050.9,26250.6,26761.9,6,2023,0,1.3351357287016308
BTC,2023-06-20,26761.9,28307.1,26645.2,28134.2,6,2023,1,5.127812300322465
BTC,2023-06-21,28134.2,30763.8,28108.2,29882.4,6,2023,2,6.213789622594557
BTC,2023-06-22,29888.0,30501.5,29654.3,30060.4,6,2023,3,0.5956683532781781
BTC,2023-06-23,30060.4,31410.1,29810.7,30677.6,6,2023,4,2.0531995582227625
BTC,2023-06-24,30677.9,30812.9,30269.7,30533.0,6,2023,5,-0.47135369129266413
BTC,2023-06-25,30533.0,31057.0,30289.2,30461.2,6,2023,6,-0.2351554056266969
BTC,2023-06-26,30461.3,30666.3,29931.1,30164.4,6,2023,0,-0.9743542605018862
BTC,2023-06-27,30164.4,31005.5,30105.6,30722.9,6,2023,1,1.8515203352296172
BTC,2023-06-28,30722.9,30740.2,29947.6,30134.1,6,2023,2,-1.916485748415686
BTC,2023-06-29,30134.1,30832.4,30047.7,30413.1,6,2023,3,0.9258613995440479
BTC,2023-06-30,30413.7,31272.9,29494.1,30469.2,6,2023,4,0.18445998599287972
BTC,2023-07-01,30469.2,30656.0,30314.9,30584.7,7,2023,5,0.37907132448504743
BTC,2023-07-02,30584.7,30681.8,30190.0,30560.2,7,2023,6,-0.08010541218321787
BTC,2023-07-03,30562.7,31385.9,30430.9,31052.4,7,2023,0,1.6105915537202087
BTC,2023-07-04,31052.4,31354.7,30626.8,30810.5,7,2023,1,-0.7790058095348606
BTC,2023-07-05,30810.5,30881.5,30198.2,30474.9,7,2023,2,-1.0892390581133005
BTC,2023-07-06,30474.9,31491.9,29891.6,30222.0,7,2023,3,-0.8298632645226123
BTC,2023-07-07,30222.0,30445.7,29703.5,30292.7,7,2023,4,0.23393554364370406
BTC,2023-07-08,30292.7,30388.0,30048.8,30185.9,7,2023,5,-0.3525601877680029
BTC,2023-07-09,30185.9,30445.5,30121.0,30159.3,7,2023,6,-0.08812061260390358
BTC,2023-07-10,30159.3,31048.9,29956.9,30320.1,7,2023,0,0.5331688732828743
BTC,2023-07-11,30260.1,30813.0,30206.0,30570.8,7,2023,1,0.8268442386403674
BTC,2023-07-12,30570.8,30977.8,30215.9,30355.4,7,2023,2,-0.704593926230257
BTC,2023-07-13,30355.4,31818.8,30250.6,31266.2,7,2023,3,3.0004546143355126
BTC,2023-07-14,31266.2,31641.1,29915.6,30256.8,7,2023,4,-3.228406394125294
BTC,2023-07-15,30255.8,30407.6,30216.7,30312.1,7,2023,5,0.18276883213028672
BTC,2023-07-16,30312.1,30451.9,30143.6,30306.6,7,2023,6,-0.01814456933040276
BTC,2023-07-17,30306.6,30375.9,29665.4,30249.1,7,2023,0,-0.189727650082816
BTC,2023-07-18,30247.7,30273.0,29518.2,29807.4,7,2023,1,-1.4602087334829705
BTC,2023-07-19,29807.4,30193.1,29762.0,29933.7,7,2023,2,0.42372028422472674
BTC,2023-07-20,29933.7,30417.2,29576.2,29869.6,7,2023,3,-0.2141399158807733
BTC,2023-07-21,29867.6,30059.3,29724.6,29900.2,7,2023,4,0.10244529555134552
BTC,2023-07-22,29900.2,30001.4,29805.6,29830.0,7,2023,5,-0.23478103825392838
BTC,2023-07-23,29830.0,30348.9,29649.9,29944.0,7,2023,6,0.3821656050955413
BTC,2023-07-24,29954.7,30098.1,28862.5,29163.5,7,2023,0,-2.6065321934277352
BTC,2023-07-25,29163.6,29373.7,29045.3,29226.9,7,2023,1,0.2173950314605655
BTC,2023-07-26,29226.9,29682.8,29092.3,29467.2,7,2023,2,0.8221877790665522
BTC,2023-07-27,29467.2,29566.3,29093.3,29179.3,7,2023,3,-0.9770185155019817
BTC,2023-07-28,29179.3,29528.0,29115.5,29313.4,7,2023,4,0.45957236808285007
BTC,2023-07-29,29313.2,29406.6,29255.6,29348.1,7,2023,5,0.11837589634773327
BTC,2023-07-30,29347.8,29446.9,29088.4,29211.2,7,2023,6,-0.466469720356677
BTC,2023-07-31,29211.2,29525.9,29096.3,29238.3,7,2023,0,0.09277263515363732
BTC,2023-08-01,29238.3,29343.0,28562.8,29229.9,8,2023,1,-0.028729440494135172
BTC,2023-08-02,29228.1,30028.0,28919.7,29162.9,8,2023,2,-0.22921734251570847
BTC,2023-08-03,29162.9,29401.8,28940.7,29217.1,8,2023,3,0.1858525729608429
BTC,2023-08-04,29230.2,29305.2,28789.6,29037.5,8,2023,4,-0.6147085097425786
BTC,2023-08-05,29037.5,29191.1,28961.0,29041.5,8,2023,5,0.013775290572537457
BTC,2023-08-06,29041.5,29206.5,28896.4,29042.9,8,2023,6,0.004820687636652998
BTC,2023-08-07,29044.3,29241.9,28514.0,29162.2,8,2023,0,0.4107716515912685
BTC,2023-08-08,29162.3,30221.0,29110.0,29850.5,8,2023,1,2.3602471692807825
BTC,2023-08-09,29850.8,30130.7,29351.4,29501.2,8,2023,2,-1.1701646538583965
BTC,2023-08-10,29501.2,29707.2,29306.9,29434.8,8,2023,3,-0.22507559014549594
BTC,2023-08-11,29434.8,29526.6,29219.1,29377.7,8,2023,4,-0.19398806854471484
BTC,2023-08-12,29377.7,29465.1,29355.5,29400.9,8,2023,5,0.07897146475046579
BTC,2023-08-13,29400.9,29450.5,29309.2,29344.0,8,2023,6,-0.19353149053260577
BTC,2023-08-14,29344.0,29661.2,29076.3,29371.3,8,2023,0,0.09303435114502712
BTC,2023-08-15,29371.3,29459.1,29104.6,29197.8,8,2023,1,-0.5907127025361447
BTC,2023-08-16,29197.8,29225.0,28836.4,28897.2,8,2023,2,-1.0295296220948158
BTC,2023-08-17,28897.2,28944.4,25156.3,26238.8,8,2023,3,-9.199507218692471
BTC,2023-08-18,25989.9,27092.0,25606.8,26049.7,8,2023,4,-0.7206884461179563
BTC,2023-08-19,26049.7,26266.9,25793.4,26078.2,8,2023,5,0.10940625035988916
BTC,2023-08-20,26078.2,26294.0,25985.4,26175.5,8,2023,6,0.37310857344448056
